time,Pan Position,Tilt Position,Pan Velocity,Tilt Velocity
3.365673682,15.34446716,1.588897705,-14.15639973,-3.735599756
3.380961787,15.13023376,1.531906128,-14.27519894,-3.702599764
3.40458571,14.77180481,1.44744873,-14.15999889,-3.689999819
3.421265855,14.54452515,1.387023926,-14.12279892,-3.710999727
3.441680362,,1.310806274,-14.14139938,
,,,-14.08199978,-3.802199841
3.498430332,13.57086182,1.117172241,-14.14559937,-3.787199736
3.508634498,13.31886292,1.04850769,-14.14079952,-3.760199785
3.520247822,,1.00730896,-14.10959911,-3.643199921
3.540517525,12.84851074,,-14.05439949,-3.6941998
3.572789205,12.41661072,0.812988281,-14.12639904,-3.786599874
3.581824314,12.27035522,0.773849487,-14.17079926,-3.784199715
3.60074464,12.00393677,0.701751709,-14.20139885,-3.818399906
3.625107644,11.6468811,0.611801147,-14.25479889,-3.698999882
3.643447851,11.43127441,0.559616089,-14.24819946,
3.661742416,11.14219666,,-14.18399906,-3.727799892
3.689835661,10.72952271,0.0,,-3.770999908
3.69973915,,0.334396362,-14.10479927,-3.723599911
3.720018189,10.30311584,0.260238647,-14.0807991,-3.740999699
3.741438443,10.01541138,,-14.17199898,
3.760459415,9.730453491,0.113983154,-14.24399948,-3.631799936
3.780868702,9.450302124,,-14.1449995,-3.611399889
3.805662034,,-0.049438477,-14.10899925,-3.719399929
3.820438353,8.896865845,-0.107803345,0.0,-3.761999846
,8.61328125,-0.179901123,-14.1137991,-3.738599777
,8.325576782,-0.253372192,-14.15459919,-3.649199724
3.88030102,8.034439087,-0.32409668,-14.20979977,-3.6401999
3.901007854,7.741241455,-0.394821167,-14.20679951,
3.919762434,7.45765686,-0.467605591,-14.15519905,-3.708599806
3.941451357,7.176132202,-0.547943115,-14.09999943,-3.767999887
3.967258322,6.836929321,,-14.0807991,-3.77279973
3.980849866,6.633682251,-0.699005127,-14.10059929,-3.77339983
4.001266241,6.347351074,0.0,-14.13599968,-3.671399832
4.020873627,6.065139771,-0.846633911,-14.13659954,-3.624599934
4.046838132,5.768508911,-0.92010498,-14.08379936,-3.680399895
4.060482506,5.494537354,-0.998382568,-14.08619976,-3.767999887
4.081679084,5.220565796,-1.072540283,-14.09519958,-3.727799892
4.1003,4.938354492,-1.140518188,-14.11979961,-3.665999889
4.131073747,4.516067505,-1.242141724,-14.23499966,
4.140478317,4.358825684,-1.279220581,-14.19539928,-3.578999758
4.160532998,4.074554443,-1.35269165,-14.15279961,-3.572399855
4.180379504,3.784790039,-1.42616272,-14.13659954,-3.625199795
4.200842467,3.496398926,-1.501693726,-14.1269989,-3.611399889
4.220516747,3.226547241,-1.568984985,,-3.623399734
4.240166339,2.945022583,-1.640396118,-14.12819958,
4.26011571,,-1.707687378,-14.22659969,-3.547799826
4.280230409,2.373733521,-1.780471802,-14.20679951,-3.607199907
,2.090148926,-1.859436035,-14.15459919,-3.670799732
4.32155637,1.806564331,-1.93359375,-14.12999916,
4.341303788,1.533966064,-2.003631592,-14.10959911,-3.775799751
4.360202883,1.251754761,-2.072982788,-14.13299942,-3.671399832
4.380934657,0.970916748,-2.147140503,-14.26379967,-3.724199772
4.400165557,0.681838989,-2.223358154,,-3.795599699
4.420132511,0.397567749,-2.300949097,-14.17199898,-3.792599916
4.440881139,0.115356445,-2.379226685,-14.134799,-3.892199755
4.460351889,-0.168914795,-2.459564209,-14.09039974,-3.859799862
4.480338199,-0.449066162,-2.533035278,-14.03339958,-3.731999874
4.500374705,-0.735397339,,-14.17439938,-3.706199884
4.520779743,-1.019668579,-2.679290771,-14.25179958,
4.54114278,-1.312866211,-2.756881714,-14.17319965,-3.707999706
4.560220283,-1.58821106,,-14.17679977,-3.818399906
4.5807659,-1.868362427,-2.908630371,-14.14979935,-3.836999893
,-2.148513794,-2.984161377,-14.10119915,-3.794399738
4.625977655,-2.516555786,-3.080291748,,
